event_name,event_id,fight_id,r_name,r_id,b_name,b_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee
UFC Fight Night: Reyes vs. Weidman,3ae10ac4df3df05c,26d75187369ecf2c,Court McGee,523fa774700d7d3f,Sean Brady,45f7cb591c3ab00b,Welterweight,0,Decision - Unanimous,3,300,3,Bryan Miner
UFC Fight Night: Reyes vs. Weidman,3ae10ac4df3df05c,38d6c2538ce6ec4c,Randy Costa,325ad0dd9126d3df,Boston Salmon,98e946879ba20c0f,Bantamweight,0,KO/TKO,1,135,3,Herb Dean
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,8f9cfe0e283a6ccb,Frankie Edgar,f2688492b9a525a3,Cub Swanson,d247691a6c0e9034,Featherweight,0,Submission,5,296,5,Dan Miragliotta
UFC Fight Night: Reyes vs. Weidman,3ae10ac4df3df05c,74b44635535cb290,Brendan Allen,2f181c0467965b98,Kevin Holland,3a46b268013afede,Middleweight,0,Submission,2,218,3,Steve Rita
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,033d968f325842e7,Brad Pickett,c945adc22c2bfe8f,Chico Camus,32be4b7f7de1c905,Flyweight,0,Decision - Split,3,300,3,Jacob Montalvo
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,079308cc2efa2e5d,Joseph Benavidez,80eacd4da0617c57,Dustin Ortiz,f53c1f4ceeed8c08,Flyweight,0,Decision - Unanimous,3,300,3,Jacob Montalvo
UFC Fight Night: Reyes vs. Weidman,3ae10ac4df3df05c,1e3d3545b6dd13a7,Daniel Spitz,f86cb5f25d545e0e,Tanner Boser,04c8b08b16a5b99e,Heavyweight,0,Decision - Unanimous,3,300,3,Gary Forman
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,55e9ea18b8a72b2e,Luke Barnatt,172c2135e70f87b7,Roger Narvaez,3a12a2f096a6d975,Middleweight,0,Decision - Split,3,300,3,Dan Miragliotta
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,2ff14dfede1d02dd,Jared Rosholt,91ea901c458e95dd,Aleksei Oleinik,98c23cb6da5b3352,Heavyweight,0,KO/TKO,1,201,3,Kerry Hatley
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,2f93de8b39ec4625,King Green,887961364be5ceb3,Edson Barboza,64a50dad704d1d49,Lightweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,a2bd4c46f89f19ae,Matt Wiman,eb29176b03dfa888,Isaac Vallie-Flagg,c295de4e10acd4c9,Lightweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,171af1114dbfc29d,Ruslan Magomedov,369e1ce458ef50a6,Josh Copeland,3aa794cbe1e3484b,Heavyweight,0,Decision - Unanimous,3,300,3,Kerry Hatley
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,e7859b4e70d4a9c1,Paige VanZant,4d5197f331c47290,Kailin Curran,05b43e0ead3df345,Flyweight,0,KO/TKO,3,174,3,Kerry Hatley
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,e947baa4cad609d0,James Vick,6256b2b1562cb8e1,Nick Hein,2816ced060a21be3,Lightweight,0,Decision - Unanimous,3,300,3,Jacob Montalvo
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,93b7ae1e0f79d100,Anthony Pettis,cbb682f5fcc44bfc,Gilbert Melendez,aa5b4eff51bdc7d1,Lightweight,1,Submission,2,113,5,John McCarthy
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,56a0f335ef05c825,Yves Edwards,5f04e3d58d9ce982,Akbarh Arreola,c136b2a8852da5bd,Lightweight,0,Submission,1,112,3,Dan Miragliotta
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,44fc830a664ed611,Johny Hendricks,0941df56f6ac954b,Robbie Lawler,f2925e6db404bf1d,Welterweight,1,Decision - Split,5,300,5,Herb Dean
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,9b1e3d99fffb9c10,Travis Browne,3236bf606fe9fa5b,Brendan Schaub,89a407032911e27e,Heavyweight,0,KO/TKO,1,290,3,Mario Yamasaki
UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,1a637fbda4bdf575,Juan Manuel Puig,85d0fafb8b75d634,Dooho Choi,e93b04e308913c2e,Featherweight,0,KO/TKO,1,18,3,Mario Yamasaki
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,58112f9fc0058e68,Todd Duffee,bda04c573563cc2e,Anthony Hamilton,c727c7d31c50c4cf,Heavyweight,0,KO/TKO,1,33,3,Herb Dean
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,c5ae278a05b73db9,Urijah Faber,78114b7199cef90c,Francisco Rivera,7ea4a9f07df33a45,Bantamweight,0,Submission,2,94,3,Mario Yamasaki
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,7e8f4240725316a4,Tony Ferguson,22a92d7f62195791,Abel Trujillo,e14b5aa06eea9653,Lightweight,0,Submission,2,259,3,John McCarthy
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,bf1a7590c455bc7b,Alex White,c17041f1bb5768d8,Clay Collard,cc900c6a71ed23f3,Featherweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,60030b35e276d338,Corey Anderson,5e4eec08896c9423,Justin Jones,9b75954db8db2a08,Light Heavyweight,0,Decision - Unanimous,3,300,3,John McCarthy
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,2417f4130d707978,Sergio Pettis,de75d1c45a39e221,Matt Hobar,b57edace7b647f07,Bantamweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,acc987adeab45bfc,Eddie Gordon,8cad40a75e5c97f5,Josh Samman,9deff9e3e8d94d47,Middleweight,0,KO/TKO,2,188,3,Herb Dean
UFC 180: Werdum vs Hunt,59851163aaf1aed8,03a200326e56d597,Fabricio Werdum,492b202d2064e7a9,Mark Hunt,eef9b891edbd4604,interim Heavyweight,1,KO/TKO,2,147,5,Herb Dean
UFC 180: Werdum vs Hunt,59851163aaf1aed8,12eec1df1fd078a2,Jake Ellenberger,d81ac739417d7f53,Kelvin Gastelum,8c0580d4fff106c1,Welterweight,0,Submission,1,286,3,John McCarthy
UFC 181: Hendricks vs Lawler II,dfdd0c5dd0d4bc23,802eba82d2b6113e,Raquel Pennington,fc169c387b4b465d,Ashlee Evans-Smith,fc6e681bf6658faf,Bantamweight,0,Submission,1,299,3,Mark Smith
UFC 180: Werdum vs Hunt,59851163aaf1aed8,9e47b2a66d0e9315,Yair Rodriguez,cbf5e6f231b55443,Leonardo Morales,45230be0641f3f53,ultimate fighter latin america Featherweight tournament,1,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC 180: Werdum vs Hunt,59851163aaf1aed8,7228398a1ab12183,Ricardo Lamas,3974fa35c917af1d,Dennis Bermudez,6f242453c91a5af0,Featherweight,0,Submission,1,198,3,Mario Yamasaki
UFC 180: Werdum vs Hunt,59851163aaf1aed8,1e1a09bbedf7781d,Edgar Garcia,8d49545dadf9b919,Hector Urbina,4b8fb0453a596b8e,Welterweight,0,Submission,1,218,3,Herb Dean
UFC 180: Werdum vs Hunt,59851163aaf1aed8,7a440fcd8048b091,Alejandro Perez,80daefbed11ce998,Jose Quinonez,36549928f90f1d36,ultimate fighter latin america Bantamweight tournament,1,Decision - Unanimous,3,300,3,John McCarthy
UFC 180: Werdum vs Hunt,59851163aaf1aed8,925f745c03ebd638,Augusto Montano,94508d80e1f885fc,Chris Heatherly,bad8be5827ea1bf1,Welterweight,0,KO/TKO,1,290,3,John McCarthy
UFC 180: Werdum vs Hunt,59851163aaf1aed8,07f9fc40f1e6aa87,Jessica Eye,f72465a784c1b084,Leslie Smith,76984112f697631f,Bantamweight,0,TKO - Doctor's Stoppage,2,90,3,Herb Dean
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,cbe954d004415b51,Warlley Alves,d317a5e2b3f88c5f,Alan Jouban,cf65d56b0755ed3b,Welterweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC 180: Werdum vs Hunt,59851163aaf1aed8,4087bb7b3b1b9e24,Gabriel Benitez,436f970c9ea9169c,Humberto Brown Morrison,e9e7e1c8ff289e1b,Featherweight,0,Submission,3,30,3,Mario Yamasaki
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,a3480aa7bdc63c11,Claudio Silva,6f7c616b98e18c29,Leon Edwards,f1fac969a1d70b08,Welterweight,0,Decision - Split,3,300,3,Mario Yamasaki
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,e8907b881151b79d,Mauricio Rua,140745cbbcb023ac,Ovince Saint Preux,50db8711c70196cd,Light Heavyweight,0,KO/TKO,1,34,5,Mario Yamasaki
UFC 180: Werdum vs Hunt,59851163aaf1aed8,22f52e3b614e0d8a,Marco Beltran,ec71a892fada28c7,Marlon Vera,7c7332319c14094c,Bantamweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC 180: Werdum vs Hunt,59851163aaf1aed8,a788042d4d0c50d4,Henry Briones,01fcef7e3d051722,Guido Cannetti,d05412b513b19621,Bantamweight,0,Submission,2,104,3,John McCarthy
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,db9f8144b50227f2,Juliana Lima,75a6a390fd5dca46,Nina Nunes,d343df8ba11f4c4e,Flyweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,fadb129e71d8fc22,Dhiego Lima,e9213f53ddeca978,Jorge de Oliveira,ddf3e0ea10ea6d8c,Welterweight,0,Decision - Unanimous,3,300,3,Wernei Cardoso
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,208674403b0936d4,Caio Magalhaes,0c5c66ddd1886b83,Trevor Smith,f797f0c57a83353e,Middleweight,0,KO/TKO,1,31,3,Keith Peterson
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,207f105716df54f9,Leandro Silva,159da492e000afbf,Charlie Brenneman,98f6da59d765ec94,Lightweight,0,Submission,1,255,3,Wernei Cardoso
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,7826c23386a1e09a,Diego Rivas,09f579be4520394a,Rodolfo Rubio Perez,c4731f43693b96b8,Featherweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,13c4251fb451f440,Robert Whittaker,e1147d3d2dabe1ce,Clint Hester,92b62174c175ce19,Middleweight,0,KO/TKO,2,163,3,John Sharp
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,3d741cee0dffe165,Luke Rockhold,00e11b5c8b7bfeeb,Michael Bisping,2b93ebd9f5417ad2,Middleweight,0,Submission,2,57,5,Herb Dean
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,49b05e23e3a2af13,Thomas Almeida,2b074403b7c6cdb4,Tim Gorman,c10eb2f12c489f6d,Bantamweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,2faa7b48b4d51cab,Jake Matthews,a845f0735bc67405,Vagner Rocha,d403b1a6f278c95e,Lightweight,0,Submission,2,112,3,John Sharp
UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,cccb99dd4ec5c2d6,Wagner Silva,fb79582c410d049e,Colby Covington,dc9572dd6ec74859,Welterweight,0,Submission,3,206,3,Keith Peterson
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,73954f3895cac499,Ross Pearson,4f732e58ed907eff,Al Iaquinta,59279a7c978f7da0,Lightweight,0,KO/TKO,2,99,3,Leon Roberts
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,3e9f3ce3a01bb97f,Soa Palelei,60029bcf496bd707,Walt Harris,03f982ca3735070c,Heavyweight,0,KO/TKO,2,289,3,Leon Roberts
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,b1e7100c2ab1ab79,Anthony Perosh,4b4753d19489297f,Guto Inocente,e7fe5315b1efeb92,Light Heavyweight,0,Submission,1,226,3,Herb Dean
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,0f0473dde4b873ca,Richie Vaculik,54578e5927adea53,Louis Smolka,d2bc285ead803db0,Flyweight,0,KO/TKO,3,18,3,John Sharp
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,3a7d76e3c0b503c3,Luke Zachrich,2284092f8b63273b,Daniel Kelly,bdcbb976816fd256,Middleweight,0,Submission,1,267,3,Leon Roberts
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,920b8aae22c04f13,Dylan Andrews,00debc804e2b1cd4,Sam Alvey,d156513a19acf856,Middleweight,0,KO/TKO,1,136,3,Leon Roberts
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,c3d336f9aabc9fb6,Jumabieke Tuerxun,1ed32eaaba9ffe10,Marcus Brimage,81801f57bd0a7c41,Bantamweight,0,KO/TKO,1,178,3,John Sharp
UFC Fight Night: Rockhold vs Bisping,371a1c91b24dec2b,681d77e5d5c0f0ee,Vik Grujic,1e7483dbff40b84b,Chris Clements,e5ecaf884b6da2bc,Welterweight,0,KO/TKO,1,186,3,Herb Dean
UFC 178: Johnson vs Cariaso,3bb030257966b022,64eb4ae171613218,Donald Cerrone,1d00756835ca67c9,Eddie Alvarez,33a331684283900f,Lightweight,0,Decision - Unanimous,3,300,3,John McCarthy
UFC 178: Johnson vs Cariaso,3bb030257966b022,79c2461046e17eba,Demetrious Johnson,8a304bfd6bf04a57,Chris Cariaso,b2e3aca4cd363477,Flyweight,1,Submission,2,149,5,Herb Dean
UFC 178: Johnson vs Cariaso,3bb030257966b022,65f4d4f44e6e73f7,Jorge Masvidal,47b9e0e7703a4868,James Krause,8f6a18831a120817,Lightweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC 178: Johnson vs Cariaso,3bb030257966b022,6bcea00473e43a59,Dustin Poirier,029eaff01e6bb8f0,Conor McGregor,f4c49976c75c5ab2,Featherweight,0,KO/TKO,1,106,3,Herb Dean
UFC 178: Johnson vs Cariaso,3bb030257966b022,72656e864ca1c972,Dominick Cruz,10f3ba6cd2f44a97,Takeya Mizugaki,48e093ea1f43a053,Bantamweight,0,KO/TKO,1,61,3,Chris Tognoni
UFC 178: Johnson vs Cariaso,3bb030257966b022,b1b82605646eb850,Cat Zingano,3ecd936bd8814108,Amanda Nunes,80fa8218c99f9c58,Bantamweight,0,KO/TKO,3,81,3,Jason Herzog
UFC 178: Johnson vs Cariaso,3bb030257966b022,3e3db8c37096c260,Tim Kennedy,3c660c90d48fc80d,Yoel Romero,f77c68bb4be8516d,Middleweight,0,KO/TKO,3,58,3,John McCarthy
UFC 178: Johnson vs Cariaso,3bb030257966b022,fceab09944a65840,Patrick Cote,9fa3bd637edd9aa2,Stephen Thompson,4a28cb716c19157a,Welterweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC 178: Johnson vs Cariaso,3bb030257966b022,fc45644c62643c71,John Howard,fc31f896cde2bc2e,Brian Ebersole,32ba186f4b0e3267,Welterweight,0,Decision - Split,3,300,3,Chris Tognoni
UFC 178: Johnson vs Cariaso,3bb030257966b022,a49706a6edb0c5c3,Manvel Gamburyan,cc6f9d1e89f3449a,Cody Gibson,700a674c042b7a96,Bantamweight,0,Submission,2,296,3,Chris Tognoni
UFC 178: Johnson vs Cariaso,3bb030257966b022,9c0721bd410e7a0e,Jon Tuck,53ec9cb470e1a4ea,Kevin Lee,ee9ebceabfd16fa7,Lightweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,06854105c3503075,Glover Teixeira,7ff97850e8c32bda,Phil Davis,902ab9197b83d0db,Light Heavyweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,d1b2ce8ee57307c0,William Macario,ed74afc8b5b47a61,Neil Magny,84b3e7d38f2d2ec5,Welterweight,0,KO/TKO,3,160,3,Eduardo Herdy
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,2bfb60face19904d,Fabio Maldonado,1fb80f46d3c105d9,Hans Stringer,523f6ad11dbe9b53,Light Heavyweight,0,KO/TKO,2,246,3,Marc Goddard
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,a90fde18a088f99b,Scott Jorgensen,0b64d0fed453ef7f,Wilson Reis,5aedf14771ca82d2,Flyweight,0,Submission,1,208,3,Marc Goddard
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,7099374e91f9283b,Jose Aldo,d0f3959b4a9747e6,Chad Mendes,b5b684eac99ae0a3,Featherweight,1,Decision - Unanimous,5,300,5,Marc Goddard
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,ffd3e3d37cba32da,Darren Elkins,92a9aa9c93192871,Lucas Martins,7413b80dbb0f8f9f,Featherweight,0,Decision - Split,3,300,3,Osiris Maia
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,2a44035824303dee,Gilbert Burns,23024fdfc966410a,Christos Giagos,de45aaae23dfa392,Lightweight,0,Submission,1,297,3,Eduardo Herdy
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,502d7cb01921170f,Yan Cabral,7cdd3e5d3aa9cb39,Naoyuki Kotani,bc8f6b42767e28df,Lightweight,0,Submission,2,186,3,Mario Yamasaki
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,852223ee1a2d0a74,Diego Ferreira,f53d4f21d1b5f2dc,Beneil Dariush,08af939f41b5a57b,Lightweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,432e57033ceecee0,Felipe Arantes,71002dbc1743b9a7,Andre Fili,8fd808923cffff82,Featherweight,0,Decision - Unanimous,3,300,3,Osiris Maia
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,ca16e203eb2bde60,Akira Corassani,3f52ce18fb98008f,Max Holloway,150ff4cc642270b9,Featherweight,0,KO/TKO,1,191,3,Kristian Hacklou
UFC 179: Aldo vs Mendes 2,53f02bbc41d99432,4cc9ef5e68009fd4,Fabricio Camoes,7abe471b61725980,Anthony Rocco Martin,5331b25a60417ffb,Lightweight,0,Submission,1,256,3,Mario Yamasaki
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,da26301ae3e7a9b1,Gunnar Nelson,fd55393021a8c255,Rick Story,5b5307450405abf0,Welterweight,0,Decision - Split,5,300,5,Marc Goddard
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,699a70c8fb3c0273,Ilir Latifi,e9a3aeb207578eea,Jan Blachowicz,99df7d0a2a08a8a8,Light Heavyweight,0,KO/TKO,1,118,3,Grant Waterman
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,24ac3d1bee1610ef,Dennis Siver,5f87a5c00b3d17ed,Charles Rosa,40093d1d2d78394e,Featherweight,0,Decision - Unanimous,3,300,3,Kristian Hacklou
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,562d3261ca7bdf01,Nicholas Musoke,8b5f9ea38184ded3,Alexander Yakovlev,d06f8869449ba7bd,Welterweight,0,Decision - Unanimous,3,300,3,Grant Waterman
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,5ed0027812582ad9,Niklas Backstrom,39cc64bf0a269db9,Mike Wilkinson,cfaf010d5b389c09,Featherweight,0,KO/TKO,1,79,3,Bobby Rehman
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,63e21ff20866b8fb,Cathal Pendred,99c7610aa74995d3,Gasan Umalatov,7a39bbac8cc0fa70,Welterweight,0,Decision - Split,3,300,3,Marc Goddard
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,5563d6de0b4c4d65,Magnus Cedenblad,0e21976afc92e4d1,Scott Askham,06827d70c53ff0d9,Middleweight,0,Decision - Unanimous,3,300,3,Marc Goddard
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,23692b9936363da3,Mairbek Taisumov,8f5c8850b2484173,Marcin Bandel,5c2ce761399dc9c5,Lightweight,0,KO/TKO,1,61,3,Kristian Hacklou
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,6c62796d9b7e94a0,Tor Troeng,8abf70f79e9e27c2,Krzysztof Jotko,4e06913c91da5200,Middleweight,0,Decision - Unanimous,3,300,3,Grant Waterman
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,20af0f55d226f320,Chad Laprise,c03a5022f8439f2a,Yosdenis Cedeno,3e61082025db8137,Lightweight,0,Decision - Unanimous,3,300,3,Cyril Desjardins
UFC Fight Night: Nelson vs Story,8dc4f34c1f50d00d,75a88258eb967e0c,Zubaira Tukhugov,aceffa19749c4dc0,Ernest Chavez,b406da701c479076,Featherweight,0,KO/TKO,1,261,3,Bobby Rehman
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,7e25199be406dd7b,Elias Theodorou,34f88592c0ab7a54,Bruno Santos,da1d8d76404bb6b5,Middleweight,0,Decision - Unanimous,3,300,3,Brad Jardine
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,06fab49a307ff3d2,Raphael Assuncao,2f13e4020cea5b38,Bryan Caraway,5ef0088c1b19beeb,Bantamweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,64542fe846b9aea9,Rory MacDonald,cbd5d3cdd862e90e,Tarec Saffiedine,0749d968e932df53,Welterweight,0,KO/TKO,3,88,5,Herb Dean
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,5e07077e84fc45cd,Nordine Taleb,49858bf46dabf6fb,Li Jingliang,e64b96c07d7ce999,Welterweight,0,Decision - Split,3,300,3,Herb Dean
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,2d1f8ee74824f983,Olivier Aubin-Mercier,55ee431411ccf07a,Jake Lindsey,33e00249ef08d3a4,Lightweight,0,Submission,2,202,3,Brad Jardine
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,4e981b587c1012dd,Jason Saggo,4ac1ecf8ce59ef23,Paul Felder,e5010b1b94ca5755,Lightweight,0,Decision - Split,3,300,3,Herb Dean
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,2d13778322a8af82,Mitch Gagnon,b8592b4a383696cd,Roman Salazar,72c4b253d2f5ebf2,Bantamweight,0,Submission,1,126,3,Cyril Desjardins
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,88933cf1edd83034,Daron Cruickshank,5f99b2bafb10305f,Anthony Njokuani,6bf5a7d3e081ade2,Lightweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,5ff0c4c6006f0873,Myles Jury,08e908ed6d18d6a0,Takanori Gomi,3be081c29bf734d9,Lightweight,0,KO/TKO,1,92,3,Steve Perceval
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,17bb1e62772ac5af,Paddy Holohan,6e7c758f5cdec01a,Chris Kelades,56c9acc4e86046a2,Flyweight,0,Decision - Unanimous,3,300,3,Cyril Desjardins
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,4664432c0d592411,Albert Tumenov,ff6a1f63c254127e,Matt Dwyer,8f0d576beba1cfcd,Welterweight,0,KO/TKO,1,63,3,Dan Miragliotta
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,1e797ccd275a98d0,Yoshihiro Akiyama,b0550072e5f0afa7,Amir Sadollah,2650e2f846a30f64,Welterweight,0,Decision - Unanimous,3,300,3,Wolf Menninger
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,ef3c1a2ac6510d26,Mark Hunt,eef9b891edbd4604,Roy Nelson,3f7c14c7eca7195d,Heavyweight,0,KO/TKO,2,180,5,Leon Roberts
UFC Fight Night: MacDonald vs Saffiedine,0313bf497de9c470,1cad3dc6d7eccdfb,Pedro Munhoz,6bd02119599741a4,Jerrod Sanders,12f1b140e248bdb9,Bantamweight,0,Overturned,1,39,3,Brad Jardine
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,26cd506de4221057,Kiichi Kunimoto,71df36d6d8cf0d74,Richard Walsh,303a05a7aa3ff761,Welterweight,0,Decision - Split,3,300,3,Jerin Valel
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,c2a36e996bba3a4a,Kyoji Horiguchi,98aa60cf58071fd6,Jon Delos Reyes,0d0351c20169a499,Flyweight,0,KO/TKO,1,228,3,Steve Perceval
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,b516beb27416e492,Alex Caceres,7aa3d6964eff4877,Masanori Kanehara,f3a078277b3b8ff4,Bantamweight,0,Decision - Unanimous,3,300,3,Leon Roberts
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,7690e946d9d81f51,Katsunori Kikuno,44470bfd9483c7ad,Sam Sicilia,b8aef0faf4ce9b31,Featherweight,0,Submission,2,98,3,Wolf Menninger
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,36d9d7e331e6b589,Miesha Tate,b96619b3acd7d9da,Rin Nakai,f9ae6914f604aa9f,Bantamweight,0,Decision - Unanimous,3,300,3,Jerin Valel
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,284e05afc9479620,Maximo Blanco,4a1329cc8eb0928a,Dan Hooker,193b9d1858bc4df3,Featherweight,0,Decision - Unanimous,3,300,3,Wolf Menninger
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,a4398b9257a93d78,Michinori Tanaka,64788ee44b062ded,Kyung Ho Kang,a7897d200692ab64,Bantamweight,0,Decision - Split,3,300,3,Jerin Valel
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,3dd55cca2358a511,Kazuki Tokudome,c4af2feb4b58bc3b,Johnny Case,1f4b04a926ef1287,Lightweight,0,Submission,2,154,3,Steve Perceval
UFC Fight Night: Hunt vs Nelson,2dea80c069847321,de2dad48d95305d7,Hyun Gyu Lim,203c957eac95dd87,Takenori Sato,276c60b14b571dd4,Welterweight,0,KO/TKO,1,78,3,Leon Roberts
UFC 177: Dillashaw vs Soto,269d103c96a4c3a5,ae0b5ab5bc4bb6a7,Tony Ferguson,22a92d7f62195791,Danny Castillo,d1e7fc58d4225cdf,Lightweight,0,Decision - Split,3,300,3,Herb Dean
UFC 177: Dillashaw vs Soto,269d103c96a4c3a5,e8c16b26a4bfe163,TJ Dillashaw,c849740a3ff51931,Joe Soto,a4e85a58fbce64b2,Bantamweight,1,KO/TKO,5,140,5,John McCarthy
UFC 177: Dillashaw vs Soto,269d103c96a4c3a5,8452ff5ae6316931,Bethe Correia,673ea7dcc786b1b3,Shayna Baszler,8ef4a91ac694b7ce,Bantamweight,0,KO/TKO,2,116,3,John McCarthy
UFC 177: Dillashaw vs Soto,269d103c96a4c3a5,1748b2b5aabe23a5,Ramsey Nijem,22aa91e402d0fe1f,Diego Ferreira,f53d4f21d1b5f2dc,Lightweight,0,KO/TKO,2,113,3,Herb Dean
UFC 177: Dillashaw vs Soto,269d103c96a4c3a5,bd83e4a6f216230f,Lorenz Larkin,9450848a71d53776,Derek Brunson,b1a3e0aca758b322,Middleweight,0,Decision - Unanimous,3,300,3,Herb Dean
